"cat01_code","確報・集計項目","cat02_code","産業分類","area_code","区市郡","unit","value"
"030000000","年間商品販売額　(百万円)","2","小売業計","46210","指宿市","","36859"
"030000000","年間商品販売額　(百万円)","2","小売業計","46213","西之表市","","14414"
"030000000","年間商品販売額　(百万円)","2","小売業計","46214","垂水市","","13670"
"030000000","年間商品販売額　(百万円)","2","小売業計","46215","薩摩川内市","","87101"
"030000000","年間商品販売額　(百万円)","2","小売業計","46216","日置市","","38451"
"030000000","年間商品販売額　(百万円)","2","小売業計","46217","曽於市","","33908"
"030000000","年間商品販売額　(百万円)","2","小売業計","46218","霧島市","","118907"
"030000000","年間商品販売額　(百万円)","2","小売業計","46219","いちき串木野市","","24811"
"030000000","年間商品販売額　(百万円)","2","小売業計","46220","南さつま市","","33318"
"030000000","年間商品販売額　(百万円)","2","小売業計","46221","志布志市","","32227"
"030000000","年間商品販売額　(百万円)","2","小売業計","46222","奄美市","","42960"
"030000000","年間商品販売額　(百万円)","2","小売業計","47000","沖縄県","","1107843"
"030000000","年間商品販売額　(百万円)","2","小売業計","47201","那覇市","","305972"
"030000000","年間商品販売額　(百万円)","2","小売業計","47205","宜野湾市","","61223"
"030000000","年間商品販売額　(百万円)","2","小売業計","47207","石垣市","","41033"
"030000000","年間商品販売額　(百万円)","2","小売業計","47208","浦添市","","113996"
"030000000","年間商品販売額　(百万円)","2","小売業計","47209","名護市","","52786"
"030000000","年間商品販売額　(百万円)","2","小売業計","47210","糸満市","","30245"
"030000000","年間商品販売額　(百万円)","2","小売業計","47211","沖縄市","","107030"
"030000000","年間商品販売額　(百万円)","2","小売業計","47212","豊見城市","","49573"
"030000000","年間商品販売額　(百万円)","2","小売業計","47213","うるま市","","84143"
"030000000","年間商品販売額　(百万円)","2","小売業計","47214","宮古島市","","44725"
"030000000","年間商品販売額　(百万円)","2","小売業計","47215","南城市","","15570"
"060000000","売場面積　(平方メートル)","2","小売業計","00000","全国","","149664906"
"060000000","売場面積　(平方メートル)","2","小売業計","01000","北海道","","6863789"
"060000000","売場面積　(平方メートル)","2","小売業計","01100","札幌市","","2115655"
"060000000","売場面積　(平方メートル)","2","小売業計","01101","中央区","","550602"
"060000000","売場面積　(平方メートル)","2","小売業計","01102","北区","","258629"
"060000000","売場面積　(平方メートル)","2","小売業計","01103","東区","","249513"
"060000000","売場面積　(平方メートル)","2","小売業計","01104","白石区","","115432"
"060000000","売場面積　(平方メートル)","2","小売業計","01105","豊平区","","185494"
"060000000","売場面積　(平方メートル)","2","小売業計","01106","南区","","97854"
"060000000","売場面積　(平方メートル)","2","小売業計","01107","西区","","206547"
"060000000","売場面積　(平方メートル)","2","小売業計","01108","厚別区","","157741"
"060000000","売場面積　(平方メートル)","2","小売業計","01109","手稲区","","146485"
"060000000","売場面積　(平方メートル)","2","小売業計","01110","清田区","","147358"
"060000000","売場面積　(平方メートル)","2","小売業計","01202","函館市","","378877"
"060000000","売場面積　(平方メートル)","2","小売業計","01203","小樽市","","191044"
"060000000","売場面積　(平方メートル)","2","小売業計","01204","旭川市","","515753"
"060000000","売場面積　(平方メートル)","2","小売業計","01205","室蘭市","","143243"
"060000000","売場面積　(平方メートル)","2","小売業計","01206","釧路市","","210805"
"060000000","売場面積　(平方メートル)","2","小売業計","01207","帯広市","","305266"
"060000000","売場面積　(平方メートル)","2","小売業計","01208","北見市","","186307"
"060000000","売場面積　(平方メートル)","2","小売業計","01209","夕張市","","12714"
"060000000","売場面積　(平方メートル)","2","小売業計","01210","岩見沢市","","134421"
"060000000","売場面積　(平方メートル)","2","小売業計","01211","網走市","","53353"
"060000000","売場面積　(平方メートル)","2","小売業計","01212","留萌市","","41680"
"060000000","売場面積　(平方メートル)","2","小売業計","01213","苫小牧市","","246304"
"060000000","売場面積　(平方メートル)","2","小売業計","01214","稚内市","","61115"
"060000000","売場面積　(平方メートル)","2","小売業計","01215","美唄市","","29818"
"060000000","売場面積　(平方メートル)","2","小売業計","01216","芦別市","","18416"
"060000000","売場面積　(平方メートル)","2","小売業計","01217","江別市","","100509"
"060000000","売場面積　(平方メートル)","2","小売業計","01218","赤平市","","14377"
"060000000","売場面積　(平方メートル)","2","小売業計","01219","紋別市","","40354"
"060000000","売場面積　(平方メートル)","2","小売業計","01220","士別市","","38385"
"060000000","売場面積　(平方メートル)","2","小売業計","01221","名寄市","","43352"
"060000000","売場面積　(平方メートル)","2","小売業計","01222","三笠市","","25339"
"060000000","売場面積　(平方メートル)","2","小売業計","01223","根室市","","35310"
"060000000","売場面積　(平方メートル)","2","小売業計","01224","千歳市","","137913"
"060000000","売場面積　(平方メートル)","2","小売業計","01225","滝川市","","78118"
"060000000","売場面積　(平方メートル)","2","小売業計","01226","砂川市","","23876"
"060000000","売場面積　(平方メートル)","2","小売業計","01227","歌志内市","","2513"
"060000000","売場面積　(平方メートル)","2","小売業計","01228","深川市","","35059"
"060000000","売場面積　(平方メートル)","2","小売業計","01229","富良野市","","31475"
"060000000","売場面積　(平方メートル)","2","小売業計","01230","登別市","","67618"
"060000000","売場面積　(平方メートル)","2","小売業計","01231","恵庭市","","66189"
"060000000","売場面積　(平方メートル)","2","小売業計","01233","伊達市","","50202"
"060000000","売場面積　(平方メートル)","2","小売業計","01234","北広島市","","70107"
"060000000","売場面積　(平方メートル)","2","小売業計","01235","石狩市","","60893"
"060000000","売場面積　(平方メートル)","2","小売業計","01236","北斗市","","58902"
"060000000","売場面積　(平方メートル)","2","小売業計","02000","青森県","","1918124"
"060000000","売場面積　(平方メートル)","2","小売業計","02201","青森市","","413239"
"060000000","売場面積　(平方メートル)","2","小売業計","02202","弘前市","","315481"
"060000000","売場面積　(平方メートル)","2","小売業計","02203","八戸市","","317396"
"060000000","売場面積　(平方メートル)","2","小売業計","02204","黒石市","","52349"
"060000000","売場面積　(平方メートル)","2","小売業計","02205","五所川原市","","103382"
"060000000","売場面積　(平方メートル)","2","小売業計","02206","十和田市","","128829"
"060000000","売場面積　(平方メートル)","2","小売業計","02207","三沢市","","48484"
"060000000","売場面積　(平方メートル)","2","小売業計","02208","むつ市","","96752"
"060000000","売場面積　(平方メートル)","2","小売業計","02209","つがる市","","71382"
"060000000","売場面積　(平方メートル)","2","小売業計","02210","平川市","","23489"
"060000000","売場面積　(平方メートル)","2","小売業計","03000","岩手県","","1827616"
"060000000","売場面積　(平方メートル)","2","小売業計","03201","盛岡市","","474246"
"060000000","売場面積　(平方メートル)","2","小売業計","03202","宮古市","","66168"
"060000000","売場面積　(平方メートル)","2","小売業計","03203","大船渡市","","60252"
"060000000","売場面積　(平方メートル)","2","小売業計","03205","花巻市","","141679"
"060000000","売場面積　(平方メートル)","2","小売業計","03206","北上市","","150646"
"060000000","売場面積　(平方メートル)","2","小売業計","03207","久慈市","","66121"
"060000000","売場面積　(平方メートル)","2","小売業計","03208","遠野市","","41033"
"060000000","売場面積　(平方メートル)","2","小売業計","03209","一関市","","173828"
"060000000","売場面積　(平方メートル)","2","小売業計","03210","陸前高田市","","34172"
"060000000","売場面積　(平方メートル)","2","小売業計","03211","釜石市","","51798"
"060000000","売場面積　(平方メートル)","2","小売業計","03213","二戸市","","47485"
"060000000","売場面積　(平方メートル)","2","小売業計","03214","八幡平市","","34762"
"060000000","売場面積　(平方メートル)","2","小売業計","03215","奥州市","","189428"
"060000000","売場面積　(平方メートル)","2","小売業計","04000","宮城県","","3295157"
"060000000","売場面積　(平方メートル)","2","小売業計","04100","仙台市","","1342999"
"060000000","売場面積　(平方メートル)","2","小売業計","04101","青葉区","","446136"
"060000000","売場面積　(平方メートル)","2","小売業計","04102","宮城野区","","166632"
"060000000","売場面積　(平方メートル)","2","小売業計","04103","若林区","","110487"
"060000000","売場面積　(平方メートル)","2","小売業計","04104","太白区","","252631"
"060000000","売場面積　(平方メートル)","2","小売業計","04105","泉区","","367113"
"060000000","売場面積　(平方メートル)","2","小売業計","04202","石巻市","","303621"
"060000000","売場面積　(平方メートル)","2","小売業計","04203","塩竈市","","64092"
"060000000","売場面積　(平方メートル)","2","小売業計","04205","気仙沼市","","109845"
"060000000","売場面積　(平方メートル)","2","小売業計","04206","白石市","","50841"
"060000000","売場面積　(平方メートル)","2","小売業計","04207","名取市","","156000"
"060000000","売場面積　(平方メートル)","2","小売業計","04208","角田市","","33907"
"060000000","売場面積　(平方メートル)","2","小売業計","04209","多賀城市","","90877"
"060000000","売場面積　(平方メートル)","2","小売業計","04211","岩沼市","","64409"
"060000000","売場面積　(平方メートル)","2","小売業計","04212","登米市","","142963"
"060000000","売場面積　(平方メートル)","2","小売業計","04213","栗原市","","97770"
"060000000","売場面積　(平方メートル)","2","小売業計","04214","東松島市","","43564"
"060000000","売場面積　(平方メートル)","2","小売業計","04215","大崎市","","248128"
"060000000","売場面積　(平方メートル)","2","小売業計","05000","秋田県","","1601129"
"060000000","売場面積　(平方メートル)","2","小売業計","05201","秋田市","","465984"
"060000000","売場面積　(平方メートル)","2","小売業計","05202","能代市","","111770"
"060000000","売場面積　(平方メートル)","2","小売業計","05203","横手市","","182010"
"060000000","売場面積　(平方メートル)","2","小売業計","05204","大館市","","122960"
"060000000","売場面積　(平方メートル)","2","小売業計","05206","男鹿市","","53918"
"060000000","売場面積　(平方メートル)","2","小売業計","05207","湯沢市","","69597"
"060000000","売場面積　(平方メートル)","2","小売業計","05209","鹿角市","","46105"
"060000000","売場面積　(平方メートル)","2","小売業計","05210","由利本荘市","","122044"
"060000000","売場面積　(平方メートル)","2","小売業計","05211","潟上市","","21116"
"060000000","売場面積　(平方メートル)","2","小売業計","05212","大仙市","","171879"
"060000000","売場面積　(平方メートル)","2","小売業計","05213","北秋田市","","36450"
"060000000","売場面積　(平方メートル)","2","小売業計","05214","にかほ市","","26231"
"060000000","売場面積　(平方メートル)","2","小売業計","05215","仙北市","","47357"
"060000000","売場面積　(平方メートル)","2","小売業計","06000","山形県","","1703001"
"060000000","売場面積　(平方メートル)","2","小売業計","06201","山形市","","402577"
"060000000","売場面積　(平方メートル)","2","小売業計","06202","米沢市","","161329"
"060000000","売場面積　(平方メートル)","2","小売業計","06203","鶴岡市","","182156"
"060000000","売場面積　(平方メートル)","2","小売業計","06204","酒田市","","159357"
"060000000","売場面積　(平方メートル)","2","小売業計","06205","新庄市","","91151"
"060000000","売場面積　(平方メートル)","2","小売業計","06206","寒河江市","","71858"
"060000000","売場面積　(平方メートル)","2","小売業計","06207","上山市","","28749"
"060000000","売場面積　(平方メートル)","2","小売業計","06208","村山市","","24632"
"060000000","売場面積　(平方メートル)","2","小売業計","06209","長井市","","46424"
"060000000","売場面積　(平方メートル)","2","小売業計","06210","天童市","","100026"
"060000000","売場面積　(平方メートル)","2","小売業計","06211","東根市","","76664"
"060000000","売場面積　(平方メートル)","2","小売業計","06212","尾花沢市","","29826"
"060000000","売場面積　(平方メートル)","2","小売業計","06213","南陽市","","57343"
"060000000","売場面積　(平方メートル)","2","小売業計","07000","福島県","","2747602"
"060000000","売場面積　(平方メートル)","2","小売業計","07201","福島市","","389152"
"060000000","売場面積　(平方メートル)","2","小売業計","07202","会津若松市","","216807"
"060000000","売場面積　(平方メートル)","2","小売業計","07203","郡山市","","530462"
"060000000","売場面積　(平方メートル)","2","小売業計","07204","いわき市","","441093"
"060000000","売場面積　(平方メートル)","2","小売業計","07205","白河市","","108683"
"060000000","売場面積　(平方メートル)","2","小売業計","07207","須賀川市","","91960"
"060000000","売場面積　(平方メートル)","2","小売業計","07208","喜多方市","","76694"
"060000000","売場面積　(平方メートル)","2","小売業計","07209","相馬市","","67565"
"060000000","売場面積　(平方メートル)","2","小売業計","07210","二本松市","","65638"
"060000000","売場面積　(平方メートル)","2","小売業計","07211","田村市","","43757"
"060000000","売場面積　(平方メートル)","2","小売業計","07212","南相馬市","","101566"
"060000000","売場面積　(平方メートル)","2","小売業計","07213","伊達市","","64047"
"060000000","売場面積　(平方メートル)","2","小売業計","07214","本宮市","","37008"
"060000000","売場面積　(平方メートル)","2","小売業計","08000","茨城県","","3862743"
"060000000","売場面積　(平方メートル)","2","小売業計","08201","水戸市","","457897"
"060000000","売場面積　(平方メートル)","2","小売業計","08202","日立市","","233932"
"060000000","売場面積　(平方メートル)","2","小売業計","08203","土浦市","","193807"
"060000000","売場面積　(平方メートル)","2","小売業計","08204","古河市","","190503"
"060000000","売場面積　(平方メートル)","2","小売業計","08205","石岡市","","103776"
"060000000","売場面積　(平方メートル)","2","小売業計","08207","結城市","","81860"
"060000000","売場面積　(平方メートル)","2","小売業計","08208","龍ケ崎市","","130625"
"060000000","売場面積　(平方メートル)","2","小売業計","08210","下妻市","","72950"
"060000000","売場面積　(平方メートル)","2","小売業計","08211","常総市","","91971"
"060000000","売場面積　(平方メートル)","2","小売業計","08212","常陸太田市","","44126"
"060000000","売場面積　(平方メートル)","2","小売業計","08214","高萩市","","55919"
"060000000","売場面積　(平方メートル)","2","小売業計","08215","北茨城市","","48616"
"060000000","売場面積　(平方メートル)","2","小売業計","08216","笠間市","","109957"
"060000000","売場面積　(平方メートル)","2","小売業計","08217","取手市","","121743"
"060000000","売場面積　(平方メートル)","2","小売業計","08219","牛久市","","112563"
"060000000","売場面積　(平方メートル)","2","小売業計","08220","つくば市","","248818"
"060000000","売場面積　(平方メートル)","2","小売業計","08221","ひたちなか市","","230697"
"060000000","売場面積　(平方メートル)","2","小売業計","08222","鹿嶋市","","82519"
"060000000","売場面積　(平方メートル)","2","小売業計","08223","潮来市","","48203"
"060000000","売場面積　(平方メートル)","2","小売業計","08224","守谷市","","74654"
"060000000","売場面積　(平方メートル)","2","小売業計","08225","常陸大宮市","","73638"
"060000000","売場面積　(平方メートル)","2","小売業計","08226","那珂市","","61125"
"060000000","売場面積　(平方メートル)","2","小売業計","08227","筑西市","","124981"
"060000000","売場面積　(平方メートル)","2","小売業計","08228","坂東市","","62419"
"060000000","売場面積　(平方メートル)","2","小売業計","08229","稲敷市","","68871"
"060000000","売場面積　(平方メートル)","2","小売業計","08230","かすみがうら市","","45736"
"060000000","売場面積　(平方メートル)","2","小売業計","08231","桜川市","","45759"
"060000000","売場面積　(平方メートル)","2","小売業計","08232","神栖市","","132066"
"060000000","売場面積　(平方メートル)","2","小売業計","08233","行方市","","42004"
"060000000","売場面積　(平方メートル)","2","小売業計","08234","鉾田市","","59385"
"060000000","売場面積　(平方メートル)","2","小売業計","08235","つくばみらい市","","37951"
"060000000","売場面積　(平方メートル)","2","小売業計","08236","小美玉市","","58847"
"060000000","売場面積　(平方メートル)","2","小売業計","09000","栃木県","","2867424"
"060000000","売場面積　(平方メートル)","2","小売業計","09201","宇都宮市","","750288"
"060000000","売場面積　(平方メートル)","2","小売業計","09202","足利市","","232985"
"060000000","売場面積　(平方メートル)","2","小売業計","09203","栃木市","","128714"
"060000000","売場面積　(平方メートル)","2","小売業計","09204","佐野市","","222401"
"060000000","売場面積　(平方メートル)","2","小売業計","09205","鹿沼市","","119334"
"060000000","売場面積　(平方メートル)","2","小売業計","09206","日光市","","146490"
"060000000","売場面積　(平方メートル)","2","小売業計","09208","小山市","","250477"
"060000000","売場面積　(平方メートル)","2","小売業計","09209","真岡市","","128108"
"060000000","売場面積　(平方メートル)","2","小売業計","09210","大田原市","","136911"
"060000000","売場面積　(平方メートル)","2","小売業計","09211","矢板市","","55493"
"060000000","売場面積　(平方メートル)","2","小売業計","09213","那須塩原市","","168364"
"060000000","売場面積　(平方メートル)","2","小売業計","09214","さくら市","","71977"
"060000000","売場面積　(平方メートル)","2","小売業計","09215","那須烏山市","","35841"
"060000000","売場面積　(平方メートル)","2","小売業計","09216","下野市","","64083"
"060000000","売場面積　(平方メートル)","2","小売業計","10000","群馬県","","2814843"
"060000000","売場面積　(平方メートル)","2","小売業計","10201","前橋市","","446699"
"060000000","売場面積　(平方メートル)","2","小売業計","10202","高崎市","","495090"
"060000000","売場面積　(平方メートル)","2","小売業計","10203","桐生市","","150806"
"060000000","売場面積　(平方メートル)","2","小売業計","10204","伊勢崎市","","344101"
"060000000","売場面積　(平方メートル)","2","小売業計","10205","太田市","","307047"
"060000000","売場面積　(平方メートル)","2","小売業計","10206","沼田市","","85654"
"060000000","売場面積　(平方メートル)","2","小売業計","10207","館林市","","139407"
"060000000","売場面積　(平方メートル)","2","小売業計","10208","渋川市","","131807"
"060000000","売場面積　(平方メートル)","2","小売業計","10209","藤岡市","","87641"
"060000000","売場面積　(平方メートル)","2","小売業計","10210","富岡市","","83204"
"060000000","売場面積　(平方メートル)","2","小売業計","10211","安中市","","68509"
"060000000","売場面積　(平方メートル)","2","小売業計","10212","みどり市","","88947"
"060000000","売場面積　(平方メートル)","2","小売業計","11000","埼玉県","","6928355"
"060000000","売場面積　(平方メートル)","2","小売業計","11100","さいたま市","","1178523"
"060000000","売場面積　(平方メートル)","2","小売業計","11101","西区","","73752"
"060000000","売場面積　(平方メートル)","2","小売業計","11102","北区","","157154"
"060000000","売場面積　(平方メートル)","2","小売業計","11103","大宮区","","227404"
"060000000","売場面積　(平方メートル)","2","小売業計","11104","見沼区","","105792"
"060000000","売場面積　(平方メートル)","2","小売業計","11105","中央区","","83245"
"060000000","売場面積　(平方メートル)","2","小売業計","11106","桜区","","56991"
"060000000","売場面積　(平方メートル)","2","小売業計","11107","浦和区","","132634"
"060000000","売場面積　(平方メートル)","2","小売業計","11108","南区","","108481"
"060000000","売場面積　(平方メートル)","2","小売業計","11109","緑区","","125036"
"060000000","売場面積　(平方メートル)","2","小売業計","11110","岩槻区","","108034"
"060000000","売場面積　(平方メートル)","2","小売業計","11201","川越市","","309076"
"060000000","売場面積　(平方メートル)","2","小売業計","11202","熊谷市","","277035"
"060000000","売場面積　(平方メートル)","2","小売業計","11203","川口市","","438765"
"060000000","売場面積　(平方メートル)","2","小売業計","11206","行田市","","100083"
"060000000","売場面積　(平方メートル)","2","小売業計","11207","秩父市","","99106"
"060000000","売場面積　(平方メートル)","2","小売業計","11208","所沢市","","280231"
"060000000","売場面積　(平方メートル)","2","小売業計","11209","飯能市","","82704"
"060000000","売場面積　(平方メートル)","2","小売業計","11210","加須市","","103738"
"060000000","売場面積　(平方メートル)","2","小売業計","11211","本庄市","","111555"
"060000000","売場面積　(平方メートル)","2","小売業計","11212","東松山市","","111876"
"060000000","売場面積　(平方メートル)","2","小売業計","11214","春日部市","","223052"
"060000000","売場面積　(平方メートル)","2","小売業計","11215","狭山市","","140388"
"060000000","売場面積　(平方メートル)","2","小売業計","11216","羽生市","","46947"
"060000000","売場面積　(平方メートル)","2","小売業計","11217","鴻巣市","","129100"
"060000000","売場面積　(平方メートル)","2","小売業計","11218","深谷市","","159483"
"060000000","売場面積　(平方メートル)","2","小売業計","11219","上尾市","","214843"
"060000000","売場面積　(平方メートル)","2","小売業計","11221","草加市","","213202"
"060000000","売場面積　(平方メートル)","2","小売業計","11222","越谷市","","271109"
"060000000","売場面積　(平方メートル)","2","小売業計","11223","蕨市","","75489"
"060000000","売場面積　(平方メートル)","2","小売業計","11224","戸田市","","127359"
"060000000","売場面積　(平方メートル)","2","小売業計","11225","入間市","","180794"
"060000000","売場面積　(平方メートル)","2","小売業計","11226","鳩ケ谷市","","39913"
"060000000","売場面積　(平方メートル)","2","小売業計","11227","朝霞市","","73169"
"060000000","売場面積　(平方メートル)","2","小売業計","11228","志木市","","63242"
"060000000","売場面積　(平方メートル)","2","小売業計","11229","和光市","","51087"
"060000000","売場面積　(平方メートル)","2","小売業計","11230","新座市","","141427"
"060000000","売場面積　(平方メートル)","2","小売業計","11231","桶川市","","65885"
"060000000","売場面積　(平方メートル)","2","小売業計","11232","久喜市","","89686"
"060000000","売場面積　(平方メートル)","2","小売業計","11233","北本市","","80749"
"060000000","売場面積　(平方メートル)","2","小売業計","11234","八潮市","","63161"
"060000000","売場面積　(平方メートル)","2","小売業計","11235","富士見市","","52443"
"060000000","売場面積　(平方メートル)","2","小売業計","11237","三郷市","","139108"
"060000000","売場面積　(平方メートル)","2","小売業計","11238","蓮田市","","69326"
"060000000","売場面積　(平方メートル)","2","小売業計","11239","坂戸市","","106781"
"060000000","売場面積　(平方メートル)","2","小売業計","11240","幸手市","","72092"
"060000000","売場面積　(平方メートル)","2","小売業計","11241","鶴ヶ島市","","111694"
"060000000","売場面積　(平方メートル)","2","小売業計","11242","日高市","","51964"
"060000000","売場面積　(平方メートル)","2","小売業計","11243","吉川市","","47387"
"060000000","売場面積　(平方メートル)","2","小売業計","11245","ふじみ野市","","152368"
"060000000","売場面積　(平方メートル)","2","小売業計","12000","千葉県","","6250760"
"060000000","売場面積　(平方メートル)","2","小売業計","12100","千葉市","","976990"
"060000000","売場面積　(平方メートル)","2","小売業計","12101","中央区","","325022"
"060000000","売場面積　(平方メートル)","2","小売業計","12102","花見川区","","102167"
"060000000","売場面積　(平方メートル)","2","小売業計","12103","稲毛区","","138926"
"060000000","売場面積　(平方メートル)","2","小売業計","12104","若葉区","","119529"
"060000000","売場面積　(平方メートル)","2","小売業計","12105","緑区","","129915"
"060000000","売場面積　(平方メートル)","2","小売業計","12106","美浜区","","161431"
"060000000","売場面積　(平方メートル)","2","小売業計","12202","銚子市","","92665"
"060000000","売場面積　(平方メートル)","2","小売業計","12203","市川市","","345960"
"060000000","売場面積　(平方メートル)","2","小売業計","12204","船橋市","","504490"
"060000000","売場面積　(平方メートル)","2","小売業計","12205","館山市","","103238"
"060000000","売場面積　(平方メートル)","2","小売業計","12206","木更津市","","144018"
"060000000","売場面積　(平方メートル)","2","小売業計","12207","松戸市","","356432"
"060000000","売場面積　(平方メートル)","2","小売業計","12208","野田市","","167463"
"060000000","売場面積　(平方メートル)","2","小売業計","12210","茂原市","","150984"
"060000000","売場面積　(平方メートル)","2","小売業計","12211","成田市","","193844"
"060000000","売場面積　(平方メートル)","2","小売業計","12212","佐倉市","","161038"
"060000000","売場面積　(平方メートル)","2","小売業計","12213","東金市","","99913"
"060000000","売場面積　(平方メートル)","2","小売業計","12215","旭市","","102795"
"060000000","売場面積　(平方メートル)","2","小売業計","12216","習志野市","","184377"
"060000000","売場面積　(平方メートル)","2","小売業計","12217","柏市","","458719"
"060000000","売場面積　(平方メートル)","2","小売業計","12218","勝浦市","","15379"
"060000000","売場面積　(平方メートル)","2","小売業計","12219","市原市","","255776"
"060000000","売場面積　(平方メートル)","2","小売業計","12220","流山市","","117177"
"060000000","売場面積　(平方メートル)","2","小売業計","12221","八千代市","","203233"
"060000000","売場面積　(平方メートル)","2","小売業計","12222","我孫子市","","87040"
"060000000","売場面積　(平方メートル)","2","小売業計","12223","鴨川市","","65854"
"060000000","売場面積　(平方メートル)","2","小売業計","12224","鎌ケ谷市","","90354"
"060000000","売場面積　(平方メートル)","2","小売業計","12225","君津市","","99480"
"060000000","売場面積　(平方メートル)","2","小売業計","12226","富津市","","55040"
"060000000","売場面積　(平方メートル)","2","小売業計","12227","浦安市","","136378"
"060000000","売場面積　(平方メートル)","2","小売業計","12228","四街道市","","74883"
"060000000","売場面積　(平方メートル)","2","小売業計","12229","袖ケ浦市","","42569"
"060000000","売場面積　(平方メートル)","2","小売業計","12230","八街市","","87813"
"060000000","売場面積　(平方メートル)","2","小売業計","12231","印西市","","149002"
"060000000","売場面積　(平方メートル)","2","小売業計","12232","白井市","","58869"
"060000000","売場面積　(平方メートル)","2","小売業計","12233","富里市","","73841"
"060000000","売場面積　(平方メートル)","2","小売業計","12234","南房総市","","37371"
"060000000","売場面積　(平方メートル)","2","小売業計","12235","匝瑳市","","62717"
"060000000","売場面積　(平方メートル)","2","小売業計","12236","香取市","","107724"
"060000000","売場面積　(平方メートル)","2","小売業計","12237","山武市","","49748"
"060000000","売場面積　(平方メートル)","2","小売業計","12238","いすみ市","","48666"
"060000000","売場面積　(平方メートル)","2","小売業計","13000","東京都","","11633314"
"060000000","売場面積　(平方メートル)","2","小売業計","13100","特別区部","","7873613"
"060000000","売場面積　(平方メートル)","2","小売業計","13101","千代田区","","366368"
"060000000","売場面積　(平方メートル)","2","小売業計","13102","中央区","","479851"
"060000000","売場面積　(平方メートル)","2","小売業計","13103","港区","","305868"
"060000000","売場面積　(平方メートル)","2","小売業計","13104","新宿区","","565715"
"060000000","売場面積　(平方メートル)","2","小売業計","13105","文京区","","119075"
"060000000","売場面積　(平方メートル)","2","小売業計","13106","台東区","","312652"
"060000000","売場面積　(平方メートル)","2","小売業計","13107","墨田区","","235741"
"060000000","売場面積　(平方メートル)","2","小売業計","13108","江東区","","408023"
"060000000","売場面積　(平方メートル)","2","小売業計","13109","品川区","","269875"
"060000000","売場面積　(平方メートル)","2","小売業計","13110","目黒区","","172632"
"060000000","売場面積　(平方メートル)","2","小売業計","13111","大田区","","396768"
"060000000","売場面積　(平方メートル)","2","小売業計","13112","世田谷区","","430693"
"060000000","売場面積　(平方メートル)","2","小売業計","13113","渋谷区","","583762"
"060000000","売場面積　(平方メートル)","2","小売業計","13114","中野区","","157709"
"060000000","売場面積　(平方メートル)","2","小売業計","13115","杉並区","","276115"
"060000000","売場面積　(平方メートル)","2","小売業計","13116","豊島区","","472946"
"060000000","売場面積　(平方メートル)","2","小売業計","13117","北区","","208395"
"060000000","売場面積　(平方メートル)","2","小売業計","13118","荒川区","","118054"
"060000000","売場面積　(平方メートル)","2","小売業計","13119","板橋区","","351624"
"060000000","売場面積　(平方メートル)","2","小売業計","13120","練馬区","","397224"
"060000000","売場面積　(平方メートル)","2","小売業計","13121","足立区","","504458"
"060000000","売場面積　(平方メートル)","2","小売業計","13122","葛飾区","","309223"
"060000000","売場面積　(平方メートル)","2","小売業計","13123","江戸川区","","415758"
"060000000","売場面積　(平方メートル)","2","小売業計","13201","八王子市","","540863"
"060000000","売場面積　(平方メートル)","2","小売業計","13202","立川市","","273043"
"060000000","売場面積　(平方メートル)","2","小売業計","13203","武蔵野市","","239065"
"060000000","売場面積　(平方メートル)","2","小売業計","13204","三鷹市","","92880"
"060000000","売場面積　(平方メートル)","2","小売業計","13205","青梅市","","134605"
"060000000","売場面積　(平方メートル)","2","小売業計","13206","府中市","","219175"
"060000000","売場面積　(平方メートル)","2","小売業計","13207","昭島市","","132362"
"060000000","売場面積　(平方メートル)","2","小売業計","13208","調布市","","146588"
"060000000","売場面積　(平方メートル)","2","小売業計","13209","町田市","","438488"
"060000000","売場面積　(平方メートル)","2","小売業計","13210","小金井市","","72866"
"060000000","売場面積　(平方メートル)","2","小売業計","13211","小平市","","103683"
"060000000","売場面積　(平方メートル)","2","小売業計","13212","日野市","","84709"
"060000000","売場面積　(平方メートル)","2","小売業計","13213","東村山市","","80543"
"060000000","売場面積　(平方メートル)","2","小売業計","13214","国分寺市","","89204"
"060000000","売場面積　(平方メートル)","2","小売業計","13215","国立市","","47961"
"060000000","売場面積　(平方メートル)","2","小売業計","13218","福生市","","69563"
"060000000","売場面積　(平方メートル)","2","小売業計","13219","狛江市","","36786"
"060000000","売場面積　(平方メートル)","2","小売業計","13220","東大和市","","87130"
"060000000","売場面積　(平方メートル)","2","小売業計","13221","清瀬市","","40202"
"060000000","売場面積　(平方メートル)","2","小売業計","13222","東久留米市","","86178"
"060000000","売場面積　(平方メートル)","2","小売業計","13223","武蔵村山市","","117452"
"060000000","売場面積　(平方メートル)","2","小売業計","13224","多摩市","","166833"
"060000000","売場面積　(平方メートル)","2","小売業計","13225","稲城市","","61601"
"060000000","売場面積　(平方メートル)","2","小売業計","13227","羽村市","","55527"
"060000000","売場面積　(平方メートル)","2","小売業計","13228","あきる野市","","79207"
"060000000","売場面積　(平方メートル)","2","小売業計","13229","西東京市","","135756"
"060000000","売場面積　(平方メートル)","2","小売業計","14000","神奈川県","","7370079"
"060000000","売場面積　(平方メートル)","2","小売業計","14100","横浜市","","2881304"
"060000000","売場面積　(平方メートル)","2","小売業計","14101","鶴見区","","151546"
